gene_id,sample1,sample2,sample3,sample4,sample5,sample6
gene-LOC124901433|LOC124901433,0,0,0,0,0,0
gene-ARMT1|ARMT1,30,205,100,37,35,0
gene-LOC124901434|LOC124901434,0,9,8,5,0,0
gene-CCDC170|CCDC170,10,82,272,3,5,0
gene-LOC124901436|LOC124901436,0,8,8,0,0,0
gene-LOC107986528|LOC107986528,7,0,0,0,0,0
gene-ESR1|ESR1,14,88,197,3,0,0
gene-LOC107986529|LOC107986529,43,33,49,0,9,0
gene-SYNE1|SYNE1,86,981,915,71,46,100
gene-SYNE1-AS1|SYNE1-AS1,0,0,0,0,0,0
gene-LOC124901437|LOC124901437,0,0,0,0,0,0
gene-NANOGP11|NANOGP11,0,6,0,0,0,0
gene-MYCT1|MYCT1,606,386,285,274,165,21
gene-VIP|VIP,15,0,0,11,0,0
gene-LINC02840|LINC02840,0,0,21,7,0,0
gene-LOC124901440|LOC124901440,0,0,0,0,3,0
gene-LOC124901439|LOC124901439,0,0,0,0,0,0
gene-C11orf98P2|C11orf98P2,0,0,0,0,0,0
gene-FBXO5|FBXO5,16,35,77,0,0,0
gene-MTRF1L|MTRF1L,1245,629,674,1682,1000,22
gene-RGS17|RGS17,8,65,61,26,21,0
gene-RPL27AP6|RPL27AP6,79,587,372,33,20,84
gene-OPRM1|OPRM1,5,63,35,9,17,3
gene-IPCEF1|IPCEF1,253,374,153,203,58,14
gene-LOC105378067|LOC105378067,7,74,34,0,16,0
gene-CNKSR3|CNKSR3,43,100,67,31,24,3
gene-LOC646274|LOC646274,0,0,13,0,0,0
gene-SCAF8|SCAF8,41,176,78,0,19,5
gene-TIAM2|TIAM2,0,39,50,0,0,0
gene-TFB1M|TFB1M,0,108,121,4,17,181
gene-CLDN20|CLDN20,0,0,0,0,0,0
gene-LOC105378072|LOC105378072,0,7,48,0,3,0
gene-LOC101928923|LOC101928923,0,11,0,0,0,0
gene-MIR1202|MIR1202,0,0,0,0,0,0
rna-NR_031606.1|MIR1202,0,0,0,0,0,0
gene-LOC124901442|LOC124901442,0,0,0,0,0,0
gene-LOC124901443|LOC124901443,4,6,24,5,0,0
gene-LOC124901441|LOC124901441,18,48,6,0,0,0
gene-H3P28|H3P28,3,8,4,0,1,1
gene-ARID1B|ARID1B,502,424,466,261,107,95
gene-MIR4466|MIR4466,0,0,0,0,0,0
rna-NR_039676.1|MIR4466,0,0,0,0,0,0
gene-LOC115308161|LOC115308161,4,13,11,0,0,0
gene-LOC105378075|LOC105378075,0,0,6,0,3,0
gene-LDHAL6FP|LDHAL6FP,0,2,0,0,0,0
gene-TMEM242|TMEM242,38,130,68,38,7,0
gene-LOC124901551|LOC124901551,1,0,0,0,0,0
gene-TMEM242-DT|TMEM242-DT,3,0,0,0,0,0
gene-ZDHHC14|ZDHHC14,12,74,74,11,0,118
gene-MIR3692|MIR3692,0,1,0,0,0,0
rna-NR_037463.1|MIR3692,0,1,0,0,0,0
gene-LOC124901555|LOC124901555,0,0,0,0,0,0
gene-LOC107986663|LOC107986663,8,19,10,0,0,0
gene-SNX9-AS1|SNX9-AS1,0,0,0,0,0,0
gene-SNX9|SNX9,597,561,387,821,295,335
gene-SYNJ2|SYNJ2,166,97,157,250,32,33
gene-SYNJ2-IT1|SYNJ2-IT1,0,0,0,0,0,0
gene-SERAC1|SERAC1,119,107,119,94,58,429
gene-GTF2H5|GTF2H5,153,269,194,128,105,156
gene-TULP4|TULP4,29,180,158,48,2,5
gene-SRP72P2|SRP72P2,0,27,0,0,5,0
gene-LOC124901447|LOC124901447,5,6,23,0,0,0
gene-SNORA116|SNORA116,0,0,4,0,0,0
gene-TMEM181|TMEM181,49,277,367,20,8,43
gene-TATDN2P2|TATDN2P2,0,61,1,1,2,0
gene-MIR7161|MIR7161,0,0,0,0,0,0
rna-NR_106981.1|MIR7161,0,0,0,0,0,0
gene-DYNLT1|DYNLT1,166,561,329,79,54,74
gene-SYTL3|SYTL3,13,241,182,22,11,0
gene-MIR3918|MIR3918,0,0,0,0,0,0
rna-NR_037482.1|MIR3918,0,0,0,0,0,0
gene-EZR|EZR,133,1012,1289,173,78,412
gene-EZR-AS1|EZR-AS1,0,0,0,0,0,0
gene-RSPH3|RSPH3,10,98,113,25,7,0
gene-TAGAP-AS1|TAGAP-AS1,0,11,37,0,4,0
gene-TAGAP|TAGAP,23,996,569,31,8,47
gene-LOC105378085|LOC105378085,0,0,5,4,0,0
gene-LOC124901450|LOC124901450,0,35,14,0,0,0
gene-SOD2|SOD2,19039,6910,4957,8855,4367,1569
gene-WTAP|WTAP,416,997,550,519,175,230
gene-ACAT2|ACAT2,11,148,75,26,0,0
gene-TCP1|TCP1,325,958,346,277,197,189
gene-SNORA20|SNORA20,0,0,0,0,0,0
gene-SNORA29|SNORA29,0,3,0,0,0,0
gene-SOD2-OT1|SOD2-OT1,7,0,0,7,2,0
gene-MRPL18|MRPL18,117,314,274,117,133,151
gene-PNLDC1|PNLDC1,6,11,12,5,0,0
gene-MAS1|MAS1,11,13,87,0,21,3
gene-AIRN|AIRN,0,22,0,0,2,0
gene-LOC124901451|LOC124901451,0,0,0,0,0,0
gene-CHP1P2|CHP1P2,0,11,1,0,0,0
gene-LOC124901452|LOC124901452,0,32,30,0,0,0
gene-SLC22A1|SLC22A1,0,0,35,0,0,0
gene-IGF2R|IGF2R,24,574,396,10,5,4
gene-LOC105378088|LOC105378088,0,12,0,6,6,0
gene-SLC22A3|SLC22A3,0,5,11,0,0,0
gene-LOC124901453|LOC124901453,0,0,0,0,0,0
gene-LOC124901454|LOC124901454,0,12,0,0,0,0
gene-LPA|LPA,0,21,42,0,0,0
gene-LOC107986665|LOC107986665,0,0,0,0,0,0
gene-LOC112267969|LOC112267969,0,0,0,0,0,0
gene-LOC105378093|LOC105378093,0,4,0,0,0,0
gene-LOC102724087|LOC102724087,0,0,5,0,0,0
gene-MAP3K4-AS1|MAP3K4-AS1,0,4,29,0,0,0
gene-MAP3K4|MAP3K4,125,200,157,25,13,0
gene-LOC124901455|LOC124901455,0,0,60,6,0,0
gene-AGPAT4-IT1|AGPAT4-IT1,0,109,49,0,0,2
gene-AGPAT4|AGPAT4,14,88,37,3,3,0
gene-LOC105378094|LOC105378094,2,6,0,0,0,0
gene-PRKN|PRKN,0,36,51,9,0,0
gene-LOC124901457|LOC124901457,0,0,0,0,0,0
gene-LOC124901456|LOC124901456,0,6,14,0,0,0
gene-LOC105378098|LOC105378098,0,0,0,0,0,0
gene-LOC105378097|LOC105378097,0,0,0,0,0,0
gene-LOC105369171|LOC105369171,0,30,37,0,0,0
gene-KRT8P44|KRT8P44,0,2,7,0,2,0
gene-PACRG|PACRG,14,244,18,35,0,3
gene-PACRG-AS2|PACRG-AS2,0,0,3,0,0,0
gene-PACRG-AS3|PACRG-AS3,0,0,0,3,0,0
gene-LOC105378095|LOC105378095,0,20,23,0,0,0
gene-LOC124901548|LOC124901548,0,4,5,0,0,0
gene-PACRG-AS1|PACRG-AS1,0,22,0,0,0,0
gene-DKFZp451B082|DKFZp451B082,14,0,76,0,3,0
gene-LOC105378100|LOC105378100,0,7,18,0,0,23
gene-LOC124901234|LOC124901234,0,25,6,0,0,0
gene-CAHM|CAHM,0,0,0,2,2,0
gene-QKI|QKI,1856,1136,1016,1087,513,366
gene-LOC105378109|LOC105378109,1,9,0,0,0,0
gene-LOC107986667|LOC107986667,4,19,35,13,0,0
gene-PDE10A|PDE10A,0,59,48,6,3,0
gene-RNA5SP226|RNA5SP226,0,0,0,0,0,0
gene-LOC105378116|LOC105378116,0,1,2,0,0,0
gene-LOC105378115|LOC105378115,0,0,0,0,5,0
gene-LOC124901458|LOC124901458,0,0,1,0,0,0
gene-LINC00473|LINC00473,0,0,0,0,0,0
gene-LINC00602|LINC00602,0,0,0,0,0,2
gene-GAPDHP72|GAPDHP72,13,18,10,6,2,2
gene-PRR18|PRR18,0,0,0,0,0,2
gene-LOC107986669|LOC107986669,0,20,96,0,0,0
gene-SFT2D1|SFT2D1,479,689,353,334,284,235
gene-MPC1|MPC1,318,540,164,137,142,448
gene-LOC100289495|LOC100289495,11,7,5,40,3,0
gene-RPS6KA2|RPS6KA2,17,29,34,23,26,3
gene-LOC124901460|LOC124901460,0,0,0,0,0,0
gene-RPS6KA2-IT1|RPS6KA2-IT1,0,0,0,0,0,0
gene-MIR1913|MIR1913,0,0,0,0,0,0
rna-NR_031734.1|MIR1913,0,0,0,0,0,0
gene-LOC107986671|LOC107986671,0,0,0,0,0,0
gene-LOC124901459|LOC124901459,0,24,19,0,1,0
gene-RAMACL|RAMACL,9,119,65,17,8,11
gene-LOC645468|LOC645468,104,41,28,40,31,0
gene-RNASET2|RNASET2,248,1871,1123,324,144,1187
gene-LOC105378119|LOC105378119,2,95,28,0,0,0
gene-LOC105378120|LOC105378120,3,33,7,0,0,0
gene-CEP43|CEP43,60,86,59,24,0,3
gene-CCR6|CCR6,9,90,154,6,0,268
gene-LOC107986672|LOC107986672,0,0,0,0,0,0
gene-LOC112267970|LOC112267970,0,0,0,0,0,0
gene-TCP10L2|TCP10L2,1,3,0,0,0,0
gene-LOC124901462|LOC124901462,0,0,4,0,0,0
gene-LINC02487|LINC02487,0,13,0,0,0,0
gene-LINC02538|LINC02538,3,0,0,0,0,0
gene-LOC124901465|LOC124901465,3,22,23,0,0,0
gene-AFDN-DT|AFDN-DT,0,14,0,0,0,0
gene-AFDN|AFDN,7,68,39,11,13,0
gene-LOC107986673|LOC107986673,0,15,27,0,0,0
gene-LOC101929420|LOC101929420,3,31,14,0,0,0
gene-LOC105378141|LOC105378141,3,9,0,0,0,0
gene-LOC105378146|LOC105378146,0,3,3,0,0,0
gene-LOC105378145|LOC105378145,0,0,0,0,0,0
gene-LOC101929460|LOC101929460,0,0,0,0,0,0
gene-LOC124901473|LOC124901473,0,0,0,0,0,0
gene-WDR27|WDR27,0,79,68,0,0,0
gene-LOC124901471|LOC124901471,0,0,0,0,3,0
gene-C6orf120|C6orf120,111,211,100,36,21,207
gene-PHF10|PHF10,72,183,181,54,16,0
gene-DYNLT2|DYNLT2,9,37,5,3,0,1
gene-ERMARD|ERMARD,5,58,67,5,5,0
gene-LOC107986675|LOC107986675,0,0,5,0,0,0
gene-LOC100131532|LOC100131532,0,0,15,0,0,0
gene-LOC285804|LOC285804,0,0,26,0,3,0
gene-LINC01624|LINC01624,3,5,3,0,2,0
gene-DLL1|DLL1,0,3,0,0,0,0
gene-FAM120B|FAM120B,10,114,47,15,7,4
gene-MIR4644|MIR4644,0,0,1,0,0,0
rna-NR_039787.1|MIR4644,0,0,0,0,0,0
gene-LOC124901474|LOC124901474,0,47,15,3,0,0
gene-LOC124901475|LOC124901475,1,0,1,0,0,4
gene-LOC105378157|LOC105378157,9,38,46,0,2,0
gene-PSMB1|PSMB1,81,785,417,70,41,214
gene-TBP|TBP,26,107,64,10,0,49
gene-PDCD2|PDCD2,11,429,370,16,26,129
gene-RPL23AP47|RPL23AP47,3,63,3,113,24,1
gene-LOC102723872|LOC102723872,0,9,4,4,0,0
gene-LOC105375113|LOC105375113,2,0,0,0,0,0
gene-LOC101929756|LOC101929756,122,44,101,27,1,4
gene-FAM20C|FAM20C,4,46,26,0,0,0
gene-LOC116435278|LOC116435278,0,0,0,0,0,0
gene-LOC112267991|LOC112267991,0,0,0,0,0,2
gene-LOC124901566|LOC124901566,0,0,0,0,0,0
gene-PDGFA|PDGFA,644,325,364,738,185,74
gene-PRKAR1B|PRKAR1B,1770,489,695,1600,542,279
gene-PRKAR1B-AS2|PRKAR1B-AS2,0,0,0,0,0,0
gene-LOC105375119|LOC105375119,0,13,0,0,0,0
gene-DNAAF5|DNAAF5,0,27,14,0,0,3
gene-PDGFA-DT|PDGFA-DT,6270,2231,2446,3758,1514,2929
gene-PRKAR1B-AS1|PRKAR1B-AS1,321,135,224,160,39,116
gene-SUN1|SUN1,2,268,244,7,6,0
gene-LOC124901568|LOC124901568,0,0,0,0,0,0
gene-GET4|GET4,130,197,176,82,34,0
gene-ADAP1|ADAP1,7,207,266,6,13,0
gene-LOC124901569|LOC124901569,0,0,0,0,0,0
gene-C7orf50|C7orf50,1540,1143,1148,1366,524,1520
gene-CYP2W1|CYP2W1,0,0,0,0,0,0
gene-LOC124901570|LOC124901570,0,0,0,0,0,0
gene-MIR339|MIR339,0,0,2,0,0,0
rna-NR_029898.1|MIR339,0,0,2,0,0,0
gene-GPR146|GPR146,0,74,16,5,9,0
gene-LOC105375120|LOC105375120,0,0,0,0,0,0
gene-GPER1|GPER1,0,15,12,0,0,0
gene-LOC102723758|LOC102723758,0,0,11,0,0,0
gene-ZFAND2A|ZFAND2A,820,577,245,485,120,451
gene-COX19|COX19,33,252,241,41,11,48
gene-ZFAND2A-DT|ZFAND2A-DT,47,11,8,17,10,11
gene-MICALL2|MICALL2,57,22,37,12,24,0
gene-MICALL2-DT|MICALL2-DT,207,107,60,44,21,3
gene-INTS1|INTS1,9,161,141,31,57,215
gene-MAFK|MAFK,19,41,0,0,6,0
gene-LOC100128653|LOC100128653,0,13,0,0,0,0
gene-TMEM184A|TMEM184A,0,31,3,0,0,0
gene-PSMG3|PSMG3,19,86,126,19,8,28
gene-PSMG3-AS1|PSMG3-AS1,102,39,124,51,13,43
gene-MAD1L1|MAD1L1,8,273,137,22,14,233
gene-LOC100127955|LOC100127955,0,0,0,0,0,0
gene-MIR4655|MIR4655,0,0,0,0,0,0
rna-NR_039799.1|MIR4655,0,0,0,0,0,0
gene-LOC124901573|LOC124901573,0,0,0,0,0,0
gene-SNORA114|SNORA114,0,0,0,0,0,0
gene-LOC105375126|LOC105375126,0,0,0,0,0,0
gene-LOC105375127|LOC105375127,20,41,0,12,5,0
gene-MRM2|MRM2,40,213,172,40,9,0
gene-NUDT1|NUDT1,30,103,137,7,11,34
gene-SNX8|SNX8,53,72,60,26,14,0
gene-MIR6836|MIR6836,0,0,0,0,0,0
rna-NR_106895.1|MIR6836,0,0,0,0,0,0
gene-EIF3B|EIF3B,55,385,562,78,43,383
gene-CHST12|CHST12,297,440,293,305,126,43
gene-LFNG|LFNG,11,115,156,0,0,2
gene-MIR4648|MIR4648,0,0,0,0,0,0
rna-NR_039791.2|MIR4648,0,0,0,0,0,0
gene-BRAT1|BRAT1,0,197,69,27,7,0
gene-LOC124901849|LOC124901849,0,0,0,0,0,0
gene-IQCE|IQCE,99,89,82,42,47,0
gene-LOC107986760|LOC107986760,0,0,0,0,0,0
gene-TTYH3|TTYH3,425,236,442,258,716,15
gene-AMZ1|AMZ1,7,54,16,5,0,0
gene-GNA12|GNA12,1819,390,755,1161,1076,0
gene-LOC100131264|LOC100131264,0,0,0,0,1,0
gene-CARD11|CARD11,26,159,187,22,0,55
gene-CARD11-AS1|CARD11-AS1,0,0,0,0,0,0
gene-SDK1-AS1|SDK1-AS1,25,160,179,8,22,5
gene-SDK1|SDK1,0,25,25,4,8,0
gene-LOC124901576|LOC124901576,0,0,0,0,0,0
gene-LOC105375131|LOC105375131,0,22,0,0,0,0
gene-LOC124901577|LOC124901577,19,390,168,30,13,6
gene-LOC124901578|LOC124901578,6,0,8,0,0,0
gene-LOC124901580|LOC124901580,1,3,10,0,0,0
gene-LOC124901581|LOC124901581,0,50,58,0,0,0
gene-FOXK1|FOXK1,26,141,131,15,10,57
gene-AP5Z1|AP5Z1,22,115,185,25,7,0
gene-MIR4656|MIR4656,0,0,0,0,0,0
rna-NR_039800.1|MIR4656,0,0,0,0,0,0
gene-RADIL|RADIL,0,0,10,0,8,101
gene-SNORD165|SNORD165,0,0,0,0,0,0
gene-PAPOLB|PAPOLB,0,0,5,0,11,0
gene-MMD2|MMD2,0,0,0,0,3,0
gene-RPL22P16|RPL22P16,4,0,0,0,0,2
gene-RNF216P1|RNF216P1,39,127,133,14,0,0
gene-RBAK|RBAK,32,118,93,0,6,0
gene-RBAK-RBAKDN|RBAK-RBAKDN,0,0,5,0,0,0
gene-RBAKDN|RBAKDN,0,0,0,0,0,0
gene-ZNF890P|ZNF890P,0,4,8,0,0,0
gene-WIPI2|WIPI2,347,451,391,197,66,326
gene-SLC29A4|SLC29A4,0,5,0,0,0,0
gene-TNRC18|TNRC18,4,64,80,5,0,15
gene-LINC02983|LINC02983,0,0,0,0,4,0
gene-LINC03073|LINC03073,6,23,11,0,0,0
gene-FBXL18|FBXL18,0,1030,939,0,285,0
gene-LOC124901847|LOC124901847,0,3,0,0,0,0
gene-MIR589|MIR589,0,0,0,0,0,0
rna-NR_030318.1|MIR589,0,0,0,0,0,0
gene-LOC221946|LOC221946,0,0,6,0,0,0
gene-LOC100288712|LOC100288712,0,10,0,0,1,0
gene-FSCN1|FSCN1,0,3,0,0,0,0
gene-ACTB|ACTB,435768,274004,187340,249964,225203,29785
gene-RNF216|RNF216,114,430,337,121,162,25
gene-RNF216-IT1|RNF216-IT1,0,0,13,0,0,0
gene-MIR6874|MIR6874,0,2,0,0,0,0
rna-NR_106934.1|MIR6874,0,2,0,0,0,0
gene-ZNF815P|ZNF815P,0,11,75,0,5,0
gene-OCM|OCM,0,0,18,0,0,0
gene-RN7SL556P|RN7SL556P,1,2,17,0,0,0
gene-RSPH10B|RSPH10B,0,0,11,0,0,0
gene-PMS2|PMS2,13,121,99,14,10,0
gene-AIMP2|AIMP2,6,75,56,12,7,0
gene-ANKRD61|ANKRD61,0,33,5,0,0,0
gene-CCZ1|CCZ1,57,246,318,33,30,100
gene-SNORA80D|SNORA80D,1,3,0,0,0,0
gene-EIF2AK1|EIF2AK1,22054,6158,3805,21915,6080,2411
gene-USP42|USP42,16,114,237,11,6,0
gene-CYTH3|CYTH3,111,50,109,29,0,0
gene-FAM220A|FAM220A,0,32,0,0,0,0
gene-SMIM10L3|SMIM10L3,4,35,18,6,11,0
gene-RPSAP73|RPSAP73,5,10,3,0,0,0
gene-RAC1|RAC1,5627,5701,3030,3512,3543,314
gene-DAGLB|DAGLB,6,158,145,0,0,0
gene-KDELR2|KDELR2,515,548,669,279,172,0
gene-GRID2IP|GRID2IP,0,13,0,0,0,0
gene-LOC101927325|LOC101927325,0,0,0,0,0,93
gene-ZDHHC4|ZDHHC4,412,597,376,386,364,567
gene-LOC124901582|LOC124901582,0,0,0,0,0,0
gene-INTS15|INTS15,77,61,124,38,18,53
gene-ZNF316|ZNF316,5,135,116,7,0,4
gene-LOC124901583|LOC124901583,0,0,0,0,0,0
gene-ZNF12|ZNF12,42,407,337,28,12,13
gene-PMS2CL|PMS2CL,12,21,45,0,5,0
gene-RSPH10B2|RSPH10B2,2,38,48,8,5,0
gene-CCZ1B|CCZ1B,38,205,271,35,26,70
gene-LOC112267992|LOC112267992,190,61,34,129,57,0
gene-LOC105375138|LOC105375138,0,36,102,10,0,8
gene-LOC124901585|LOC124901585,0,0,5,0,3,0
gene-MIR3683|MIR3683,0,0,0,0,0,0
rna-NR_037454.1|MIR3683,0,0,0,0,0,0
gene-LOC124901584|LOC124901584,0,0,0,2,0,0
gene-LOC107986763|LOC107986763,102,10,30,38,17,0
gene-LOC100131257|LOC100131257,10,55,9,13,14,6
gene-C1GALT1|C1GALT1,850,412,394,686,520,182
gene-LOC107986764|LOC107986764,0,0,0,0,0,0
gene-COL28A1|COL28A1,58,27,81,3,5,0
gene-LINC03016|LINC03016,10,3,9,0,0,0
gene-MIOS|MIOS,42,62,122,14,17,0
gene-UMAD1|UMAD1,16,92,47,9,6,0
gene-RPL23AP51|RPL23AP51,0,1,0,0,2,0
gene-LOC105379719|LOC105379719,0,15,14,0,0,0
gene-LOC124901586|LOC124901586,0,13,23,0,6,0
gene-RPA3|RPA3,10,127,70,15,11,18
gene-CCNB2P1|CCNB2P1,3,28,0,0,0,0
gene-GLCCI1-DT|GLCCI1-DT,0,7,16,5,0,0
gene-LOC100421597|LOC100421597,0,0,0,3,0,0
gene-GLCCI1|GLCCI1,203,358,324,112,78,0
gene-ICA1|ICA1,11,22,0,5,2,0
gene-LOC124901587|LOC124901587,0,6,2,3,0,0
gene-ICA1-AS1|ICA1-AS1,0,0,0,0,0,0
gene-GAPDHP68|GAPDHP68,1,17,0,1,0,0
gene-LOC105375148|LOC105375148,0,0,9,0,0,0
gene-PER3P1|PER3P1,0,2,0,0,0,0
gene-LOC105375145|LOC105375145,0,0,0,0,0,0
gene-LOC340268|LOC340268,0,3,5,1,0,1
gene-LOC105375147|LOC105375147,0,0,0,0,0,0
gene-LOC105375149|LOC105375149,21,38,69,0,0,0
gene-MGC4859|MGC4859,0,0,0,0,0,0
gene-LOC101154643|LOC101154643,0,0,0,0,0,0
gene-LOC124901588|LOC124901588,0,6,0,0,0,0
gene-LOC107986766|LOC107986766,0,1,0,0,0,0
gene-LOC124900231|LOC124900231,0,0,0,0,0,0
gene-LOC100131472|LOC100131472,0,2,0,0,0,0
gene-HSPA8P8|HSPA8P8,14,161,179,17,14,11
gene-LOC107986767|LOC107986767,0,0,0,0,0,0
gene-NDUFA4|NDUFA4,1820,2168,1108,999,1597,858
gene-PHF14|PHF14,445,469,289,223,172,0
gene-RPL23AP52|RPL23AP52,0,0,0,0,0,0
gene-THSD7A|THSD7A,0,51,80,4,0,0
gene-LOC105375151|LOC105375151,0,24,12,0,0,0
gene-THRAP3P3|THRAP3P3,0,0,2,0,0,0
gene-TMEM106B|TMEM106B,61,475,335,25,14,2
gene-VWDE|VWDE,0,16,11,0,0,0
gene-LOC107986768|LOC107986768,0,26,23,0,0,0
gene-SCIN|SCIN,3,21,40,0,3,0
gene-ARL4A|ARL4A,7,170,60,15,3,82
gene-DGKB|DGKB,0,78,17,0,4,0
gene-EEF1A1P26|EEF1A1P26,0,17,0,0,0,0
gene-LOC105375164|LOC105375164,0,10,67,7,0,0
gene-AGMO|AGMO,25,106,0,0,0,0
gene-LOC124901592|LOC124901592,0,0,0,0,0,0
gene-LOC124901591|LOC124901591,0,0,0,0,0,0
gene-LOC105375166|LOC105375166,0,0,15,0,0,0
gene-MEOX2|MEOX2,9,26,13,0,0,0
gene-LINC02587|LINC02587,7,0,31,5,0,0
gene-RPL36AP26|RPL36AP26,1,2,15,1,0,0
gene-CRPPA|CRPPA,30,74,14,45,0,0
gene-RPL36AP29|RPL36AP29,0,0,0,2,0,0
gene-CRPPA-AS1|CRPPA-AS1,1,4,5,0,1,0
gene-LOC105375168|LOC105375168,0,12,14,3,0,1
gene-SOSTDC1|SOSTDC1,0,0,22,0,0,0
gene-LRRC72|LRRC72,0,16,10,0,0,0
gene-LOC105375169|LOC105375169,0,0,3,0,0,0
gene-ANKMY2|ANKMY2,79,98,74,65,38,0
gene-BZW2|BZW2,52,315,148,24,41,0
gene-LOC124901593|LOC124901593,0,0,31,0,0,0
gene-TSPAN13|TSPAN13,502,171,114,616,319,201
gene-AGR3|AGR3,4,0,0,0,0,0
gene-LOC124901596|LOC124901596,0,0,4,0,0,0
gene-LOC107986772|LOC107986772,0,5,0,0,0,0
gene-LOC101927609|LOC101927609,18,16,28,18,10,0
gene-AHR|AHR,59,332,523,139,28,3
gene-SNX13|SNX13,84,174,226,98,32,0
gene-HDAC9|HDAC9,192,319,310,203,74,0
gene-MIR1302-6|MIR1302-6,0,0,0,0,0,0
rna-NR_031635.1|MIR1302-6,0,0,0,0,0,0
gene-LOC124900248|LOC124900248,0,0,2,0,0,0
gene-LOC124901598|LOC124901598,0,1,0,1,0,0
gene-HDAC9-AS1|HDAC9-AS1,0,3,1,0,0,0
gene-LOC124901597|LOC124901597,0,14,0,0,0,0
gene-TWIST1|TWIST1,7,0,3,0,4,0
gene-LOC107986773|LOC107986773,0,0,21,0,0,0
gene-LOC105375180|LOC105375180,0,0,6,0,0,0
gene-MIR3146|MIR3146,0,2,0,0,0,0
rna-NR_036101.1|MIR3146,0,1,0,0,0,0
gene-POLR1F|POLR1F,17,97,62,33,14,109
gene-TMEM196|TMEM196,16,15,22,0,0,0
gene-LOC107986774|LOC107986774,7,3,0,0,0,0
gene-LOC101927668|LOC101927668,0,7,0,0,0,0
gene-LOC105375181|LOC105375181,0,0,0,0,0,0
gene-MACC1-AS1|MACC1-AS1,0,5,3,0,0,0
gene-MACC1|MACC1,12,36,8,0,5,0
gene-GIRGL|GIRGL,14,24,9,11,10,0
gene-ITGB8|ITGB8,19,31,61,5,3,0
gene-LOC124900239|LOC124900239,0,0,0,0,0,0
gene-ITGB8-AS1|ITGB8-AS1,19,25,22,39,11,0
gene-ABCB5|ABCB5,0,10,10,0,0,0
gene-RPL23P8|RPL23P8,2,15,8,0,2,2
gene-SP4|SP4,20,340,516,30,16,0
gene-MIR1183|MIR1183,0,1,0,0,0,0
rna-NR_031594.1|MIR1183,0,0,0,0,0,0
gene-DNAH11|DNAH11,0,24,65,0,0,0
gene-LOC105375183|LOC105375183,0,0,0,0,0,0
gene-LOC124901599|LOC124901599,0,15,7,0,0,0
gene-LOC107986775|LOC107986775,0,21,0,0,0,0
gene-CDCA7L|CDCA7L,23,119,79,60,31,0
gene-RAPGEF5|RAPGEF5,93,124,138,74,24,83
gene-STEAP1B|STEAP1B,129,67,14,164,42,66
gene-EEF1A1P6|EEF1A1P6,1026,7568,5308,669,445,415
gene-STEAP1B-AS1|STEAP1B-AS1,8,0,40,0,0,0
gene-LOC401312|LOC401312,0,29,7,0,0,0
gene-RPS26P32|RPS26P32,1,1,1,1,0,0
gene-TOMM7|TOMM7,90,372,505,38,41,82
gene-SNORD93|SNORD93,0,1,0,0,0,0
gene-SNHG26|SNHG26,28,13,3,13,3,0
gene-LOC107986776|LOC107986776,0,44,27,0,0,0
gene-RPL12P10|RPL12P10,0,2,9,0,0,0
gene-LOC124901600|LOC124901600,0,2,4,0,0,0
gene-HYCC1|HYCC1,406,202,543,150,44,36
gene-KLHL7|KLHL7,61,217,129,53,13,16
gene-NUP42|NUP42,24,358,187,43,4,0
gene-LOC101927890|LOC101927890,0,29,144,0,0,0
gene-GPNMB|GPNMB,0,14,15,0,0,3
gene-IGF2BP3|IGF2BP3,2378,885,700,1189,934,14
gene-SNORD65C|SNORD65C,0,1,0,0,0,0
gene-RPS2P32|RPS2P32,0,0,2,0,0,0
gene-TRA2A|TRA2A,133,625,383,109,78,347
gene-MALSU1|MALSU1,23,219,179,0,0,0
gene-LOC389473|LOC389473,9,13,7,7,9,0
gene-LOC105375187|LOC105375187,0,0,0,0,0,0
gene-CCDC126|CCDC126,68,344,69,22,10,40
gene-FCF1P1|FCF1P1,0,7,0,0,0,0
gene-FAM221A|FAM221A,0,25,24,0,0,0
gene-STK31|STK31,5,0,0,5,3,0
gene-PCMTD1P3|PCMTD1P3,27,10,14,12,3,0
gene-LOC107986777|LOC107986777,0,33,50,5,0,0
gene-LOC124901831|LOC124901831,0,0,0,0,0,0
gene-NPY|NPY,0,0,0,0,0,0
gene-PALS2|PALS2,199,206,149,214,189,0
gene-OSBPL3|OSBPL3,39,83,208,14,20,3
gene-SNRPCP19|SNRPCP19,0,0,13,2,0,0
gene-CYCS|CYCS,1554,1346,820,556,1080,194
gene-SPMIP4|SPMIP4,30,18,66,19,5,138
gene-LOC124901603|LOC124901603,0,0,0,0,0,0
gene-LOC124901602|LOC124901602,0,0,0,0,0,0
gene-LOC105375191|LOC105375191,0,0,4,0,0,0
gene-RPL7AP41|RPL7AP41,0,0,0,0,0,0
gene-LOC105375193|LOC105375193,0,0,0,0,0,0
gene-LOC105375194|LOC105375194,0,15,0,0,0,0
gene-LOC124901604|LOC124901604,0,6,16,0,0,0
gene-LOC105375195|LOC105375195,6,0,0,0,0,0
gene-LINC03007|LINC03007,21,93,24,0,15,0
gene-LOC105375199|LOC105375199,5,26,26,0,2,0
gene-LOC105375200|LOC105375200,0,0,0,0,0,0
gene-MIR148A|MIR148A,0,0,0,0,0,0
rna-NR_029597.1|MIR148A,0,0,0,0,0,0
